EGS,depth,abundance
2768861.119,792.738,2.969409
2810488.609,792.738,0
2901619.964,792.738,0
2910265.532,792.738,0.047225
2960911.95,792.738,0
3447663.875,792.738,0
1176367.406,792.738,9.814092
1488538.78,792.738,0.556841
1509747.396,792.738,18.139195
1589307.157,792.738,0.193786
1624902.846,792.738,17.468969
1725990.042,792.738,9.92324
1800128.457,792.738,1.034884
1809468.462,792.738,0.190593
1851206.389,792.738,5.702247
1869396.232,792.738,0.312987
1956540.629,792.738,8.968991
2009780.634,792.738,0.284131
2010968.649,792.738,0.41245
2055703.079,792.738,12.60421
1591369.795,792.738,0.3685
1656852.3,792.738,0.194276
1673481.962,792.738,0.135462
1693285.209,792.738,0.536646
1728299.015,792.738,0.226402
1820639.076,792.738,0.010014
1820832.808,792.738,6.4857165
1855205.774,792.738,2.087851
2042016.07,792.738,0.527635
2075772.998,792.738,0
2115544.764,792.738,0.277187
2163586.467,792.738,0.991146
2168270.91,792.738,0
2202917.038,792.738,2.143296
2322395.858,792.738,6.78353
2504520.158,792.738,0.155323
2581091.136,792.738,5.615384
2763780.976,792.738,6.905532
2792234.475,792.738,6.383837
2936146.812,792.738,14.914342
3118477.766,792.738,0.183951
3592875.125,792.738,0.24183
1325549.317,792.738,1.498719
1465130.242,792.738,0.290329
1487027.354,792.738,0
1687069.983,792.738,2.977536
1803013.224,792.738,0
1873440.33,792.738,0
2083991.251,792.738,0.078915
2652780.488,792.738,7.818957
1537067.175,5.554203667,0
2106631.443,5.554203667,0
2295757.172,5.554203667,0
2416182.504,5.554203667,0
2595850.768,5.554203667,0.060156
2633157.895,5.554203667,0
2637539.438,5.554203667,0
2975438.931,5.554203667,0
1907085.894,5.554203667,0
2680535.994,5.554203667,0
2798252.648,5.554203667,0
3082049.76,5.554203667,0
1874222.345,5.554203667,0
2454889.23,5.554203667,0
2466240.782,5.554203667,0
1446709.698,5.554203667,10.746365
1457916.623,5.554203667,12.683223
1493225.235,5.554203667,3.023339
1581636.647,5.554203667,3.025652
1651796.147,5.554203667,10.391369
1663276.381,5.554203667,10.937092
1752110.801,5.554203667,9.700313
1829129.437,5.554203667,1.445528
1890539.455,5.554203667,0
1918532.154,5.554203667,0
1995929.298,5.554203667,0
2016216.797,5.554203667,0
2016801.827,5.554203667,0.228771
2222105.146,5.554203667,0
2247005.988,5.554203667,0
2251232.755,5.554203667,0
2258179.322,5.554203667,0
2264096.188,5.554203667,0
2268898.508,5.554203667,0
2330684.388,5.554203667,0.176604
2358247.093,5.554203667,0
2359412.944,5.554203667,0
2410523.297,5.554203667,0
2481800.545,5.554203667,0.089817
2553573.122,5.554203667,0.17397
2582196.279,5.554203667,0
2589108.578,5.554203667,0
2614176.484,5.554203667,0
2620414.857,5.554203667,0
2635379.029,5.554203667,0
2662387.515,5.554203667,0.157661
2676894.594,5.554203667,0
2694308.061,5.554203667,0
2938393.652,5.554203667,0
3054516.029,5.554203667,0
3230981.729,5.554203667,0
3661459.281,5.554203667,0
1340314.994,5.554203667,15.296018
1379677.467,5.554203667,6.57666
1430240.216,5.554203667,30.85888
1439155.484,5.554203667,2.043568
1456472.573,5.554203667,4.153294
1495621.563,5.554203667,26.032544
1507545.764,5.554203667,11.53385
1515892.788,5.554203667,5.626796
1552783.529,5.554203667,49.415957
1561506.06,5.554203667,8.339346
1564638.398,5.554203667,4.071182
1583286.745,5.554203667,16.085278
1618234.364,5.554203667,13.872545
1637737.763,5.554203667,17.885528
1697468.372,5.554203667,11.274067
1966410.51,5.554203667,17.477198
1110638.695,5.554203667,18.248142
1131377.483,5.554203667,26.290982
1256488.117,5.554203667,46.073511
1275744.522,5.554203667,38.961901
1304114.484,5.554203667,12.009742
1308389.977,5.554203667,12.690734
1409981.56,5.554203667,4.039545
1515259.641,5.554203667,21.012483
1527391.442,5.554203667,26.452704
1633574.463,5.554203667,25.830034
2303081.183,5.554203667,0
2458581.75,5.554203667,0
2629707.237,5.554203667,0
2839279.867,5.554203667,0
2907955.197,5.554203667,0
3143504.787,5.554203667,0
2084003.218,5.554203667,0
2419995.863,5.554203667,0
2510845.85,5.554203667,0
2688466.89,5.554203667,0
2813370.45,5.554203667,0
2983519.588,5.554203667,0
3086524.792,5.554203667,0
3367044.82,5.554203667,0
3520150.167,5.554203667,0
3862329.886,5.554203667,0
1370343.546,5.554203667,1.60891
1413077.037,5.554203667,12.614509
1441197.664,5.554203667,17.423648
1504514.989,5.554203667,10.740502
1512077.992,5.554203667,8.860222
1513255.912,5.554203667,8.898018
1527512.248,5.554203667,17.197729
1539874.919,5.554203667,9.992615
1560974.768,5.554203667,9.69761
1619911.049,5.554203667,4.698471
1711541.188,5.554203667,0
1734198.486,5.554203667,1.091069
1737315.505,5.554203667,1.517936
1774907.095,5.554203667,6.025317
1795368.002,5.554203667,4.730957
2072896.291,5.554203667,5.452954
2083622.631,5.554203667,6.928125
2150638.677,5.554203667,3.03517
2216506.247,5.554203667,0.591046
2650679.612,5.554203667,4.146153
1408712.462,5.554203667,5.999303
1490551.003,5.554203667,18.730331
1567077.929,5.554203667,7.27004
1608316.687,5.554203667,1.841024
1662833.64,5.554203667,2.041378
1781415.112,5.554203667,2.257858
1810680.456,5.554203667,1.018386
1866097.773,5.554203667,0.190136
1887408.638,5.554203667,1.513732
1983984.078,5.554203667,0.209386
2041929.073,5.554203667,0
2059797.991,5.554203667,0.162773
2111146.864,5.554203667,0
2137777.778,5.554203667,0
2157169.832,5.554203667,0.393885
2158523.182,5.554203667,0.057378
2192810.292,5.554203667,0.392534
2215459.783,5.554203667,0
2295003.828,5.554203667,0
2323059.43,5.554203667,0.236294
2337368.032,5.554203667,0.137915
2387688.303,5.554203667,0
2389851.605,5.554203667,0
2463304.553,5.554203667,0
2476542.361,5.554203667,0
2676454.576,5.554203667,0
2838486.131,5.554203667,0.141618
2887285.023,5.554203667,0
1666445.58,5.554203667,1.744953
1708150.616,5.554203667,0.621308
1774171.659,5.554203667,0.64716
1822411.29,5.554203667,1.094445
2045693.373,5.554203667,0.039017
2068359.028,5.554203667,0.115866
2106443.897,5.554203667,0
2109231.45,5.554203667,1.424233
2234493.093,5.554203667,0
2330533.32,5.554203667,0.227195
1833123.845,5.554203667,0
1958580.576,5.554203667,0
2027774.03,5.554203667,3.639338
2205216.685,5.554203667,0
2205520.481,5.554203667,0.066071
2427328.609,5.554203667,0
2467698.943,5.554203667,0
2507974.759,5.554203667,0
2782288.182,5.554203667,0
3020664.629,5.554203667,0
3081164.822,5.554203667,0
3083738.337,5.554203667,0
3339315.408,5.554203667,0
3465738.468,5.554203667,0
3609067.358,5.554203667,0
4034611.169,5.554203667,0
4060955.171,5.554203667,0
1819560.919,5.554203667,0
2405102.647,5.554203667,0
2782198.345,5.554203667,0
3013789.685,5.554203667,0
3041377.334,5.554203667,0
3183187.029,5.554203667,0
3192129.887,5.554203667,0
3439309.204,5.554203667,0
2162820.431,5.554203667,0
2837196.147,5.554203667,0
2909073.242,5.554203667,0
2944331.737,5.554203667,0
3018404.321,5.554203667,0
3025677.568,5.554203667,0
3148956.734,5.554203667,0
3357140.956,5.554203667,0.033547
3459856.922,5.554203667,0
3489860.648,5.554203667,0
3537173.214,5.554203667,0
3596931.641,5.554203667,0
3624159.165,5.554203667,0
3684528.668,5.554203667,0
3707981.231,5.554203667,0
3749854.307,5.554203667,0
3762309.484,5.554203667,0
4055509.818,5.554203667,0
4096067.544,5.554203667,0
4530296.088,5.554203667,0
4816126.842,5.554203667,0
2228364.244,5.554203667,0
2796220.269,5.554203667,0
2338557.134,5.554203667,0
2352824.636,5.554203667,0
2365606.018,5.554203667,0
2373296.253,5.554203667,0
2513078.534,5.554203667,0
2574079.668,5.554203667,0
2619606.346,5.554203667,0.094364
2668681.431,5.554203667,0
2682343.65,5.554203667,0
2685542.559,5.554203667,0
2747546.276,5.554203667,0
2753841.356,5.554203667,0
2767023.388,5.554203667,0
2771219.438,5.554203667,0
2809718.454,5.554203667,0
2830993.086,5.554203667,0
2858941.74,5.554203667,0
2864053.967,5.554203667,0
2940986.313,5.554203667,0
3025893.012,5.554203667,0
3026862.426,5.554203667,0
3050960.914,5.554203667,0
3085403.84,5.554203667,0
3102292.802,5.554203667,0
3121343.262,5.554203667,0
3212921.417,5.554203667,0
3218649.902,5.554203667,0
3225545.974,5.554203667,0
3227979.239,5.554203667,0
3230990.39,5.554203667,0
3249700.061,5.554203667,0
3279444.745,5.554203667,0
3283377.718,5.554203667,0
3302820.946,5.554203667,0
3323799.438,5.554203667,0
3328549.319,5.554203667,0
3350842.25,5.554203667,0
3356059.688,5.554203667,0
3410299.178,5.554203667,0
3412188.491,5.554203667,0
3473347.548,5.554203667,0
3515666.288,5.554203667,0
3550043.286,5.554203667,0
3629001.993,5.554203667,0
3660646.329,5.554203667,0
3724476.981,5.554203667,0
3744810.472,5.554203667,0
3795325.921,5.554203667,0
3824512.278,5.554203667,0
3932763.982,5.554203667,0
3994753.569,5.554203667,0
4043952.044,5.554203667,0
4054755.739,5.554203667,0
4165059.568,5.554203667,0
4256492.361,5.554203667,0
4418272.085,5.554203667,0
4427241.675,5.554203667,0
4811909.965,5.554203667,0
5093995.769,5.554203667,0
1617484.76,5.554203667,1.08104
1625643.911,5.554203667,0
1722363.522,5.554203667,1.093799
1750314.056,5.554203667,7.460942
1754733.171,5.554203667,0.097441
1885668.703,5.554203667,5.12621
1893964.868,5.554203667,0
2010331.075,5.554203667,0
2076140.156,5.554203667,0.903403
2123367.128,5.554203667,0
2494970.295,5.554203667,0
2605015.859,5.554203667,0
2924700.634,5.554203667,0
3031621.531,5.554203667,0
3367062.843,5.554203667,0.105592
3410519.923,5.554203667,0
3476664.615,5.554203667,0
3606563.054,5.554203667,0
3969110.008,5.554203667,0.134082
4008836.13,5.554203667,0
4389079.089,5.554203667,0
4498024.363,5.554203667,0.095062
5134217.828,5.554203667,0.18892
1487133.621,5.554203667,0.905735
1559781.851,5.554203667,1.71603
1658639.465,5.554203667,1.036132
1893114.437,5.554203667,0
1910883.04,5.554203667,0
2019228.252,5.554203667,0
2285009.705,5.554203667,0
2587489.057,5.554203667,0
2701219.235,5.554203667,0
2911907.607,5.554203667,0
2086716.713,5.554203667,0
2311844.235,5.554203667,0
2428730.489,5.554203667,0
2630273.493,5.554203667,0
2813444.225,5.554203667,0
2929940.167,5.554203667,0
3169500.791,5.554203667,0
3172728.077,5.554203667,0
3472166.766,5.554203667,0
1406429.706,5.554203667,0
1465728.791,5.554203667,0
1475548.154,5.554203667,0
1503497.951,5.554203667,0
1511662.976,5.554203667,0
1514019.692,5.554203667,0.408016
1559113.56,5.554203667,11.29167
1567263.093,5.554203667,1.893975
1589367.387,5.554203667,10.281284
1614025.392,5.554203667,0.136638
1653819.762,5.554203667,0
1661100.96,5.554203667,0
1674053.333,5.554203667,0
1680865.323,5.554203667,0.060525
1684321.319,5.554203667,0
1696368.289,5.554203667,7.313936
1713131.142,5.554203667,0
1762687.146,5.554203667,0
1771922.343,5.554203667,0.351308
1799526.897,5.554203667,0
1806298.402,5.554203667,0.704467
1821135.608,5.554203667,0
1856128.258,5.554203667,0
1944826.811,5.554203667,0
1974684.592,5.554203667,0.115085
2004644.39,5.554203667,0
2076694.278,5.554203667,0
2109145.899,5.554203667,0
2148850.411,5.554203667,0
2159085.863,5.554203667,0
2165036.874,5.554203667,0
2165447.726,5.554203667,0
2180526.233,5.554203667,0
2203080.71,5.554203667,0
2226727.618,5.554203667,0
2229416.948,5.554203667,0.243582
2358199.526,5.554203667,0
2418216.423,5.554203667,0
2452459.495,5.554203667,0
2551114.852,5.554203667,0
2749898.461,5.554203667,0
2751708.804,5.554203667,0
2768861.119,5.554203667,0
2810488.609,5.554203667,0
2901619.964,5.554203667,0
2910265.532,5.554203667,0
2960911.95,5.554203667,0
3447663.875,5.554203667,0
1176367.406,5.554203667,0
1488538.78,5.554203667,0.127563
1509747.396,5.554203667,4.485112
1589307.157,5.554203667,0
1624902.846,5.554203667,0.420328
1725990.042,5.554203667,0
1800128.457,5.554203667,0
1809468.462,5.554203667,0
1851206.389,5.554203667,0
1869396.232,5.554203667,0
1956540.629,5.554203667,0
2009780.634,5.554203667,0
2010968.649,5.554203667,0
2055703.079,5.554203667,0
1591369.795,5.554203667,1.139
1656852.3,5.554203667,1.954145
1673481.962,5.554203667,1.423523
1693285.209,5.554203667,0
1728299.015,5.554203667,0
1820639.076,5.554203667,0
1820832.808,5.554203667,0
1855205.774,5.554203667,0.306042
2042016.07,5.554203667,0
2075772.998,5.554203667,0
2115544.764,5.554203667,0.074536
2163586.467,5.554203667,0
2168270.91,5.554203667,0
2202917.038,5.554203667,0
2322395.858,5.554203667,0
2504520.158,5.554203667,0.02806
2581091.136,5.554203667,0
2763780.976,5.554203667,0
2792234.475,5.554203667,0
2936146.812,5.554203667,0
3118477.766,5.554203667,0
3592875.125,5.554203667,0.040037
1325549.317,5.554203667,1.588966
1465130.242,5.554203667,0
1487027.354,5.554203667,0
1687069.983,5.554203667,1.095677
1803013.224,5.554203667,0
1873440.33,5.554203667,0
2083991.251,5.554203667,0.128518
2652780.488,5.554203667,0
1537067.175,88.01714714,0
2106631.443,88.01714714,0
2295757.172,88.01714714,0
2416182.504,88.01714714,0
2595850.768,88.01714714,0
2633157.895,88.01714714,0
2637539.438,88.01714714,0
2975438.931,88.01714714,0
1907085.894,88.01714714,0
2680535.994,88.01714714,0
2798252.648,88.01714714,0
3082049.76,88.01714714,0
1874222.345,88.01714714,0
2454889.23,88.01714714,0
2466240.782,88.01714714,0
1446709.698,88.01714714,2.733568
1457916.623,88.01714714,2.42727
1493225.235,88.01714714,0
1581636.647,88.01714714,0.690989
1651796.147,88.01714714,25.327787
1663276.381,88.01714714,2.603682
1752110.801,88.01714714,2.737777
1829129.437,88.01714714,0
1890539.455,88.01714714,0
1918532.154,88.01714714,0
1995929.298,88.01714714,0
2016216.797,88.01714714,0
2016801.827,88.01714714,0
2222105.146,88.01714714,0
2247005.988,88.01714714,0
2251232.755,88.01714714,0
2258179.322,88.01714714,0
2264096.188,88.01714714,0
2268898.508,88.01714714,0
2330684.388,88.01714714,0
2358247.093,88.01714714,0
2359412.944,88.01714714,0
2410523.297,88.01714714,0
2481800.545,88.01714714,0
2553573.122,88.01714714,0.056235
2582196.279,88.01714714,0
2589108.578,88.01714714,0.07049
2614176.484,88.01714714,0
2620414.857,88.01714714,0
2635379.029,88.01714714,0
2662387.515,88.01714714,0
2676894.594,88.01714714,0
2694308.061,88.01714714,0
2938393.652,88.01714714,0
3054516.029,88.01714714,0
3230981.729,88.01714714,0
3661459.281,88.01714714,0
1340314.994,88.01714714,0.687365
1379677.467,88.01714714,2.503846
1430240.216,88.01714714,0.000903
1439155.484,88.01714714,0
1456472.573,88.01714714,0.223779
1495621.563,88.01714714,2.874697
1507545.764,88.01714714,2.5396
1515892.788,88.01714714,0.636633
1552783.529,88.01714714,0.09177
1561506.06,88.01714714,2.458183
1564638.398,88.01714714,0
1583286.745,88.01714714,2.153882
1618234.364,88.01714714,0
1637737.763,88.01714714,4.255317
1697468.372,88.01714714,4.336169
1966410.51,88.01714714,4.164708
1110638.695,88.01714714,1.262257
1131377.483,88.01714714,0.18892
1256488.117,88.01714714,2.714935
1275744.522,88.01714714,1.950979
1304114.484,88.01714714,10.557125
1308389.977,88.01714714,2.624879
1409981.56,88.01714714,0.422491
1515259.641,88.01714714,15.101887
1527391.442,88.01714714,3.004196
1633574.463,88.01714714,19.425156
2303081.183,88.01714714,0
2458581.75,88.01714714,0
2629707.237,88.01714714,0.014999
2839279.867,88.01714714,0
2907955.197,88.01714714,0
3143504.787,88.01714714,0
2084003.218,88.01714714,0
2419995.863,88.01714714,0
2510845.85,88.01714714,0
2688466.89,88.01714714,0
2813370.45,88.01714714,0
2983519.588,88.01714714,0
3086524.792,88.01714714,0
3367044.82,88.01714714,0
3520150.167,88.01714714,0
3862329.886,88.01714714,0
1370343.546,88.01714714,0
1413077.037,88.01714714,1.994229
1441197.664,88.01714714,2.067636
1504514.989,88.01714714,1.641065
1512077.992,88.01714714,6.174145
1513255.912,88.01714714,2.126119
1527512.248,88.01714714,1.578555
1539874.919,88.01714714,0.73378
1560974.768,88.01714714,5.050102
1619911.049,88.01714714,0.143426
1711541.188,88.01714714,0
1734198.486,88.01714714,0.224868
1737315.505,88.01714714,0
1774907.095,88.01714714,1.260772
1795368.002,88.01714714,0.372156
2072896.291,88.01714714,2.314951
2083622.631,88.01714714,1.348382
2150638.677,88.01714714,0.746728
2216506.247,88.01714714,0
2650679.612,88.01714714,1.64796
1408712.462,88.01714714,0.774218
1490551.003,88.01714714,2.086484
1567077.929,88.01714714,0.741411
1608316.687,88.01714714,0.08027
1662833.64,88.01714714,0
1781415.112,88.01714714,0.187712
1810680.456,88.01714714,0.102267
1866097.773,88.01714714,0
1887408.638,88.01714714,0.224436
1983984.078,88.01714714,0
2041929.073,88.01714714,0
2059797.991,88.01714714,0
2111146.864,88.01714714,0
2137777.778,88.01714714,0
2157169.832,88.01714714,0
2158523.182,88.01714714,0
2192810.292,88.01714714,0.136888
2215459.783,88.01714714,0
2295003.828,88.01714714,0
2323059.43,88.01714714,0
2337368.032,88.01714714,0
2387688.303,88.01714714,0
2389851.605,88.01714714,0
2463304.553,88.01714714,0
2476542.361,88.01714714,0
2676454.576,88.01714714,0
2838486.131,88.01714714,0
2887285.023,88.01714714,0
1666445.58,88.01714714,0.272233
1708150.616,88.01714714,0.320197
1774171.659,88.01714714,0
1822411.29,88.01714714,0.064388
2045693.373,88.01714714,0
2068359.028,88.01714714,0
2106443.897,88.01714714,0
2109231.45,88.01714714,0.237714
2234493.093,88.01714714,0
2330533.32,88.01714714,0
1833123.845,88.01714714,0
1958580.576,88.01714714,0
2027774.03,88.01714714,0.472833
